,price,carrier,start_date,end_date,total_stops,dep_time_outbound,dep_time_inbound,duration_outbound,duration_inbound,from,to,day_of_week,outbound_duration_minutes,inbound_duration_minutes,time_of_day_outbound,time_of_day_inbound,day_of_year,month_number,day_of_month,month_number_end,day_of_month_end
507590,1781,Multiple Airlines,2024-08-04,2024-08-11,1,8:20 PM,12:05 PM,31h 45m, 12h 10m,AMS,BKK,6,1905.0,730.0,Morning,Afternoon,217,8,4,8,11
507591,1784,Multiple Airlines,2024-08-04,2024-08-11,2,9:50 AM,11:40 PM,18h 50m, 14h 25m,AMS,BKK,6,1130.0,865.0,Morning,Morning,217,8,4,8,11
507592,1784,Multiple Airlines,2024-08-04,2024-08-11,2,9:50 AM,11:40 PM,18h 50m, 22h 10m,AMS,BKK,6,1130.0,1330.0,Morning,Morning,217,8,4,8,11
507593,1785,Multiple Airlines,2024-08-04,2024-08-11,2,9:55 AM,11:00 PM,24h 5m, 14h 10m,AMS,BKK,6,1445.0,850.0,Morning,Morning,217,8,4,8,11
507594,1785,Multiple Airlines,2024-08-04,2024-08-11,2,5:40 PM,11:00 PM,16h 20m, 14h 10m,AMS,BKK,6,980.0,850.0,Morning,Morning,217,8,4,8,11
507595,1530,China Eastern,2024-08-04,2024-08-11,2,3:15 PM,2:30 AM,28h 50m, 21h 35m,AMS,BKK,6,1730.0,1295.0,Early Morning,Early Morning,217,8,4,8,11
507596,1530,China Eastern,2024-08-04,2024-08-11,2,3:15 PM,2:30 AM,40h 15m, 21h 35m,AMS,BKK,6,2415.0,1295.0,Early Morning,Early Morning,217,8,4,8,11
507597,1688,China Eastern,2024-08-04,2024-08-11,2,3:15 PM,4:50 PM,28h 50m, 30h 40m,AMS,BKK,6,1730.0,1840.0,Early Morning,Early Morning,217,8,4,8,11
507598,1688,China Eastern,2024-08-04,2024-08-11,2,3:15 PM,4:50 PM,40h 15m, 30h 40m,AMS,BKK,6,2415.0,1840.0,Early Morning,Early Morning,217,8,4,8,11
507599,2400,China Eastern,2024-08-04,2024-08-11,2,3:15 PM,2:30 AM,28h 50m, 21h 0m,AMS,BKK,6,1730.0,1260.0,Early Morning,Early Morning,217,8,4,8,11
507600,2400,China Eastern,2024-08-04,2024-08-11,2,3:15 PM,2:30 AM,40h 15m, 21h 0m,AMS,BKK,6,2415.0,1260.0,Early Morning,Early Morning,217,8,4,8,11
507601,1613,Kenya Airways,2024-08-04,2024-08-11,2,7:35 PM,1:00 AM,36h 45m, 43h 40m,AMS,BKK,6,2205.0,2620.0,Morning,Early Morning,217,8,4,8,11
507602,1813,Kenya Airways,2024-08-04,2024-08-11,2,7:35 PM,1:00 AM,36h 45m, 19h 40m,AMS,BKK,6,2205.0,1180.0,Morning,Early Morning,217,8,4,8,11
507603,1654,Air France,2024-08-04,2024-08-11,2,4:50 PM,11:10 AM,35h 15m, 27h 50m,AMS,BKK,6,2115.0,1670.0,Early Morning,Morning,217,8,4,8,11
507604,1654,Air France,2024-08-04,2024-08-11,2,6:40 PM,11:10 AM,33h 25m, 27h 50m,AMS,BKK,6,2005.0,1670.0,Morning,Morning,217,8,4,8,11
507605,1654,Air France,2024-08-04,2024-08-11,2,8:20 PM,11:10 AM,31h 45m, 27h 50m,AMS,BKK,6,1905.0,1670.0,Morning,Morning,217,8,4,8,11
507606,1734,Air France,2024-08-04,2024-08-11,2,4:50 PM,11:10 AM,35h 15m, 26h 25m,AMS,BKK,6,2115.0,1585.0,Early Morning,Morning,217,8,4,8,11
507607,1734,Air France,2024-08-04,2024-08-11,2,4:50 PM,11:10 AM,35h 15m, 27h 30m,AMS,BKK,6,2115.0,1650.0,Early Morning,Morning,217,8,4,8,11
507608,1734,Air France,2024-08-04,2024-08-11,2,6:40 PM,11:10 AM,33h 25m, 26h 25m,AMS,BKK,6,2005.0,1585.0,Morning,Morning,217,8,4,8,11
507609,1734,Air France,2024-08-04,2024-08-11,2,6:40 PM,11:10 AM,33h 25m, 27h 30m,AMS,BKK,6,2005.0,1650.0,Morning,Morning,217,8,4,8,11
507610,1734,Air France,2024-08-04,2024-08-11,2,8:20 PM,11:10 AM,31h 45m, 26h 25m,AMS,BKK,6,1905.0,1585.0,Morning,Morning,217,8,4,8,11
507611,1734,Air France,2024-08-04,2024-08-11,2,8:20 PM,11:10 AM,31h 45m, 27h 30m,AMS,BKK,6,1905.0,1650.0,Morning,Morning,217,8,4,8,11
507612,1673,Qatar Airways,2024-08-04,2024-08-11,2,4:15 PM,8:00 PM,15h 55m, 22h 55m,AMS,BKK,6,955.0,1375.0,Early Morning,Morning,217,8,4,8,11
507613,1769,Qatar Airways,2024-08-04,2024-08-11,2,4:15 PM,8:00 PM,21h 50m, 22h 55m,AMS,BKK,6,1310.0,1375.0,Early Morning,Morning,217,8,4,8,11
507614,1769,Qatar Airways,2024-08-04,2024-08-11,2,4:15 PM,9:05 PM,15h 55m, 21h 50m,AMS,BKK,6,955.0,1310.0,Early Morning,Morning,217,8,4,8,11
507615,1865,Qatar Airways,2024-08-04,2024-08-11,2,4:15 PM,9:05 PM,21h 50m, 21h 50m,AMS,BKK,6,1310.0,1310.0,Early Morning,Morning,217,8,4,8,11
507616,1920,Qatar Airways,2024-08-04,2024-08-11,2,4:15 PM,2:30 AM,15h 55m, 16h 25m,AMS,BKK,6,955.0,985.0,Early Morning,Early Morning,217,8,4,8,11
507617,1920,Qatar Airways,2024-08-04,2024-08-11,2,4:15 PM,8:00 PM,15h 10m, 22h 55m,AMS,BKK,6,910.0,1375.0,Early Morning,Morning,217,8,4,8,11
507618,2016,Qatar Airways,2024-08-04,2024-08-11,2,4:15 PM,2:30 AM,21h 50m, 16h 25m,AMS,BKK,6,1310.0,985.0,Early Morning,Early Morning,217,8,4,8,11
507619,2016,Qatar Airways,2024-08-04,2024-08-11,2,4:15 PM,9:05 PM,15h 10m, 21h 50m,AMS,BKK,6,910.0,1310.0,Early Morning,Morning,217,8,4,8,11
507620,2167,Qatar Airways,2024-08-04,2024-08-11,2,4:15 PM,2:30 AM,15h 10m, 16h 25m,AMS,BKK,6,910.0,985.0,Early Morning,Early Morning,217,8,4,8,11
507621,1706,EVA Air,2024-08-04,2024-08-11,2,7:00 AM,2:20 AM,21h 25m, 19h 30m,AMS,BKK,6,1285.0,1170.0,Morning,Early Morning,217,8,4,8,11
507622,1706,EVA Air,2024-08-04,2024-08-11,2,7:00 AM,2:20 AM,21h 25m, 21h 55m,AMS,BKK,6,1285.0,1315.0,Morning,Early Morning,217,8,4,8,11
507623,1706,EVA Air,2024-08-04,2024-08-11,2,9:55 AM,2:20 AM,18h 30m, 19h 30m,AMS,BKK,6,1110.0,1170.0,Morning,Early Morning,217,8,4,8,11
507624,1706,EVA Air,2024-08-04,2024-08-11,2,9:55 AM,2:20 AM,18h 30m, 21h 55m,AMS,BKK,6,1110.0,1315.0,Morning,Early Morning,217,8,4,8,11
507625,1706,EVA Air,2024-08-04,2024-08-11,2,9:55 AM,2:20 AM,18h 30m, 24h 55m,AMS,BKK,6,1110.0,1495.0,Morning,Early Morning,217,8,4,8,11
507626,1728,EVA Air,2024-08-04,2024-08-11,2,3:05 PM,2:20 AM,19h 0m, 19h 30m,AMS,BKK,6,1140.0,1170.0,Early Morning,Early Morning,217,8,4,8,11
507627,1728,EVA Air,2024-08-04,2024-08-11,2,3:05 PM,2:20 AM,19h 0m, 21h 55m,AMS,BKK,6,1140.0,1315.0,Early Morning,Early Morning,217,8,4,8,11
507628,1728,EVA Air,2024-08-04,2024-08-11,2,4:15 PM,2:20 AM,17h 50m, 19h 30m,AMS,BKK,6,1070.0,1170.0,Early Morning,Early Morning,217,8,4,8,11
507629,1728,EVA Air,2024-08-04,2024-08-11,2,4:15 PM,2:20 AM,17h 50m, 21h 55m,AMS,BKK,6,1070.0,1315.0,Early Morning,Early Morning,217,8,4,8,11
507630,1751,EVA Air,2024-08-04,2024-08-11,2,6:15 PM,2:20 AM,15h 50m, 19h 30m,AMS,BKK,6,950.0,1170.0,Morning,Early Morning,217,8,4,8,11
507631,1783,EVA Air,2024-08-04,2024-08-11,2,11:50 AM,2:20 AM,16h 35m, 19h 30m,AMS,BKK,6,995.0,1170.0,Morning,Early Morning,217,8,4,8,11
507632,1783,EVA Air,2024-08-04,2024-08-11,2,11:50 AM,2:20 AM,16h 35m, 21h 55m,AMS,BKK,6,995.0,1315.0,Morning,Early Morning,217,8,4,8,11
507633,1721,KLM,2024-08-04,2024-08-11,1,5:05 PM,11:10 AM,11h 25m, 27h 50m,AMS,BKK,6,685.0,1670.0,Morning,Morning,217,8,4,8,11
507634,1775,KLM,2024-08-04,2024-08-11,0,5:05 PM,12:05 PM,11h 25m, 12h 10m,AMS,BKK,6,685.0,730.0,Morning,Afternoon,217,8,4,8,11
507635,1796,KLM,2024-08-04,2024-08-11,1,5:05 PM,11:10 AM,11h 25m, 26h 25m,AMS,BKK,6,685.0,1585.0,Morning,Morning,217,8,4,8,11
507636,1799,KLM,2024-08-04,2024-08-11,2,8:20 PM,11:10 AM,31h 45m, 27h 50m,AMS,BKK,6,1905.0,1670.0,Morning,Morning,217,8,4,8,11
507637,1854,KLM,2024-08-04,2024-08-11,1,8:20 PM,12:05 PM,31h 45m, 12h 10m,AMS,BKK,6,1905.0,730.0,Morning,Afternoon,217,8,4,8,11
507638,1874,KLM,2024-08-04,2024-08-11,2,8:20 PM,11:10 AM,31h 45m, 26h 25m,AMS,BKK,6,1905.0,1585.0,Morning,Morning,217,8,4,8,11
507639,1783,Lufthansa,2024-08-04,2024-08-11,2,11:15 AM,11:00 PM,21h 55m, 14h 10m,AMS,BKK,6,1315.0,850.0,Morning,Morning,217,8,4,8,11
507640,1783,Lufthansa,2024-08-04,2024-08-11,2,11:15 AM,11:00 PM,21h 55m, 21h 0m,AMS,BKK,6,1315.0,1260.0,Morning,Morning,217,8,4,8,11
507641,1783,Lufthansa,2024-08-04,2024-08-11,2,11:15 AM,11:00 PM,21h 55m, 22h 25m,AMS,BKK,6,1315.0,1345.0,Morning,Morning,217,8,4,8,11
507642,1783,Lufthansa,2024-08-04,2024-08-11,2,3:40 PM,11:00 PM,17h 30m, 14h 10m,AMS,BKK,6,1050.0,850.0,Early Morning,Morning,217,8,4,8,11
507643,1783,Lufthansa,2024-08-04,2024-08-11,2,3:40 PM,11:00 PM,17h 30m, 21h 0m,AMS,BKK,6,1050.0,1260.0,Early Morning,Morning,217,8,4,8,11
507644,1783,Lufthansa,2024-08-04,2024-08-11,2,3:40 PM,11:00 PM,17h 30m, 22h 25m,AMS,BKK,6,1050.0,1345.0,Early Morning,Morning,217,8,4,8,11
507645,1783,Lufthansa,2024-08-04,2024-08-11,2,5:05 PM,11:00 PM,16h 5m, 14h 10m,AMS,BKK,6,965.0,850.0,Morning,Morning,217,8,4,8,11
507646,1783,Lufthansa,2024-08-04,2024-08-11,2,5:05 PM,11:00 PM,16h 5m, 21h 0m,AMS,BKK,6,965.0,1260.0,Morning,Morning,217,8,4,8,11
507647,1783,Lufthansa,2024-08-04,2024-08-11,2,5:05 PM,11:00 PM,16h 5m, 22h 25m,AMS,BKK,6,965.0,1345.0,Morning,Morning,217,8,4,8,11
507648,1963,Lufthansa,2024-08-04,2024-08-11,2,11:15 AM,11:00 PM,21h 55m, 16h 35m,AMS,BKK,6,1315.0,995.0,Morning,Morning,217,8,4,8,11
507649,1963,Lufthansa,2024-08-04,2024-08-11,2,3:40 PM,11:00 PM,17h 30m, 16h 35m,AMS,BKK,6,1050.0,995.0,Early Morning,Morning,217,8,4,8,11
507650,1963,Lufthansa,2024-08-04,2024-08-11,2,5:05 PM,11:00 PM,16h 5m, 16h 35m,AMS,BKK,6,965.0,995.0,Morning,Morning,217,8,4,8,11
507651,1933,China Southern,2024-08-04,2024-08-11,2,1:35 PM,11:20 AM,15h 45m, 24h 15m,AMS,BKK,6,945.0,1455.0,Early Morning,Morning,217,8,4,8,11
507652,1933,China Southern,2024-08-04,2024-08-11,2,1:35 PM,11:20 AM,19h 55m, 24h 15m,AMS,BKK,6,1195.0,1455.0,Early Morning,Morning,217,8,4,8,11
507653,1933,China Southern,2024-08-04,2024-08-11,2,1:35 PM,11:20 AM,23h 20m, 24h 15m,AMS,BKK,6,1400.0,1455.0,Early Morning,Morning,217,8,4,8,11
507654,1933,China Southern,2024-08-04,2024-08-11,2,1:35 PM,3:55 PM,15h 45m, 19h 40m,AMS,BKK,6,945.0,1180.0,Early Morning,Early Morning,217,8,4,8,11
507655,1933,China Southern,2024-08-04,2024-08-11,2,1:35 PM,3:55 PM,19h 55m, 19h 40m,AMS,BKK,6,1195.0,1180.0,Early Morning,Early Morning,217,8,4,8,11
507656,1933,China Southern,2024-08-04,2024-08-11,2,1:35 PM,3:55 PM,23h 20m, 19h 40m,AMS,BKK,6,1400.0,1180.0,Early Morning,Early Morning,217,8,4,8,11
507657,1933,China Southern,2024-08-04,2024-08-11,2,1:35 PM,7:00 PM,15h 45m, 16h 35m,AMS,BKK,6,945.0,995.0,Early Morning,Morning,217,8,4,8,11
507658,1933,China Southern,2024-08-04,2024-08-11,2,1:35 PM,7:00 PM,19h 55m, 16h 35m,AMS,BKK,6,1195.0,995.0,Early Morning,Morning,217,8,4,8,11
507659,1933,China Southern,2024-08-04,2024-08-11,2,1:35 PM,7:00 PM,23h 20m, 16h 35m,AMS,BKK,6,1400.0,995.0,Early Morning,Morning,217,8,4,8,11
507660,1963,Austrian,2024-08-04,2024-08-11,2,9:55 AM,11:40 PM,24h 5m, 14h 25m,AMS,BKK,6,1445.0,865.0,Morning,Morning,217,8,4,8,11
507661,1963,Austrian,2024-08-04,2024-08-11,2,9:55 AM,11:40 PM,24h 5m, 22h 10m,AMS,BKK,6,1445.0,1330.0,Morning,Morning,217,8,4,8,11
507662,1963,Austrian,2024-08-04,2024-08-11,2,9:55 AM,11:40 PM,24h 5m, 24h 35m,AMS,BKK,6,1445.0,1475.0,Morning,Morning,217,8,4,8,11
507663,1963,Austrian,2024-08-04,2024-08-11,2,5:40 PM,11:40 PM,16h 20m, 14h 25m,AMS,BKK,6,980.0,865.0,Morning,Morning,217,8,4,8,11
507664,1963,Austrian,2024-08-04,2024-08-11,2,5:40 PM,11:40 PM,16h 20m, 22h 10m,AMS,BKK,6,980.0,1330.0,Morning,Morning,217,8,4,8,11
507665,1963,Austrian,2024-08-04,2024-08-11,2,5:40 PM,11:40 PM,16h 20m, 24h 35m,AMS,BKK,6,980.0,1475.0,Morning,Morning,217,8,4,8,11
507666,1963,Austrian,2024-08-04,2024-08-11,2,8:05 PM,11:40 PM,13h 55m, 14h 25m,AMS,BKK,6,835.0,865.0,Morning,Morning,217,8,4,8,11
507667,1963,Austrian,2024-08-04,2024-08-11,2,8:05 PM,11:40 PM,13h 55m, 22h 10m,AMS,BKK,6,835.0,1330.0,Morning,Morning,217,8,4,8,11
507668,1963,Austrian,2024-08-04,2024-08-11,2,8:05 PM,11:40 PM,13h 55m, 24h 35m,AMS,BKK,6,835.0,1475.0,Morning,Morning,217,8,4,8,11
507669,2136,Singapore Airlines,2024-08-04,2024-08-11,2,11:15 AM,3:30 PM,16h 20m, 20h 45m,AMS,BKK,6,980.0,1245.0,Morning,Early Morning,217,8,4,8,11
507670,2136,Singapore Airlines,2024-08-04,2024-08-11,2,11:15 AM,3:30 PM,18h 45m, 20h 45m,AMS,BKK,6,1125.0,1245.0,Morning,Early Morning,217,8,4,8,11
507671,2136,Singapore Airlines,2024-08-04,2024-08-11,2,11:15 AM,6:30 PM,16h 20m, 17h 45m,AMS,BKK,6,980.0,1065.0,Morning,Morning,217,8,4,8,11
507672,2136,Singapore Airlines,2024-08-04,2024-08-11,2,11:15 AM,6:30 PM,18h 45m, 17h 45m,AMS,BKK,6,1125.0,1065.0,Morning,Morning,217,8,4,8,11
507673,3525,Malaysia Airlines,2024-08-04,2024-08-11,2,8:40 PM,2:15 PM,15h 40m, 20h 30m,AMS,BKK,6,940.0,1230.0,Morning,Early Morning,217,8,4,8,11
507674,3525,Malaysia Airlines,2024-08-04,2024-08-11,2,8:40 PM,2:15 PM,17h 15m, 20h 30m,AMS,BKK,6,1035.0,1230.0,Morning,Early Morning,217,8,4,8,11
507675,3525,Malaysia Airlines,2024-08-04,2024-08-11,2,8:40 PM,2:15 PM,20h 25m, 20h 30m,AMS,BKK,6,1225.0,1230.0,Morning,Early Morning,217,8,4,8,11
507676,3525,Malaysia Airlines,2024-08-04,2024-08-11,2,8:40 PM,4:40 PM,15h 40m, 18h 5m,AMS,BKK,6,940.0,1085.0,Morning,Early Morning,217,8,4,8,11
507677,3525,Malaysia Airlines,2024-08-04,2024-08-11,2,8:40 PM,4:40 PM,17h 15m, 18h 5m,AMS,BKK,6,1035.0,1085.0,Morning,Early Morning,217,8,4,8,11
507678,3525,Malaysia Airlines,2024-08-04,2024-08-11,2,8:40 PM,4:40 PM,20h 25m, 18h 5m,AMS,BKK,6,1225.0,1085.0,Morning,Early Morning,217,8,4,8,11
507679,3525,Malaysia Airlines,2024-08-04,2024-08-11,2,8:40 PM,5:15 PM,15h 40m, 17h 30m,AMS,BKK,6,940.0,1050.0,Morning,Morning,217,8,4,8,11
507680,3525,Malaysia Airlines,2024-08-04,2024-08-11,2,8:40 PM,5:15 PM,17h 15m, 17h 30m,AMS,BKK,6,1035.0,1050.0,Morning,Morning,217,8,4,8,11
507681,3525,Malaysia Airlines,2024-08-04,2024-08-11,2,8:40 PM,5:15 PM,20h 25m, 17h 30m,AMS,BKK,6,1225.0,1050.0,Morning,Morning,217,8,4,8,11
507682,3525,Malaysia Airlines,2024-08-04,2024-08-11,2,8:40 PM,6:40 PM,15h 40m, 16h 5m,AMS,BKK,6,940.0,965.0,Morning,Morning,217,8,4,8,11
507683,3525,Malaysia Airlines,2024-08-04,2024-08-11,2,8:40 PM,6:40 PM,17h 15m, 16h 5m,AMS,BKK,6,1035.0,965.0,Morning,Morning,217,8,4,8,11
507684,3525,Malaysia Airlines,2024-08-04,2024-08-11,2,8:40 PM,6:40 PM,20h 25m, 16h 5m,AMS,BKK,6,1225.0,965.0,Morning,Morning,217,8,4,8,11
507685,13467,Qantas,2024-08-04,2024-08-11,2,11:40 AM,9:25 PM,19h 50m, 16h 55m,AMS,BKK,6,1190.0,1015.0,Morning,Morning,217,8,4,8,11
507686,13467,Qantas,2024-08-04,2024-08-11,2,11:40 AM,9:25 PM,19h 50m, 20h 50m,AMS,BKK,6,1190.0,1250.0,Morning,Morning,217,8,4,8,11
507687,13467,Qantas,2024-08-04,2024-08-11,2,3:20 PM,9:25 PM,16h 10m, 16h 55m,AMS,BKK,6,970.0,1015.0,Early Morning,Morning,217,8,4,8,11
507688,13467,Qantas,2024-08-04,2024-08-11,2,3:20 PM,9:25 PM,16h 10m, 20h 50m,AMS,BKK,6,970.0,1250.0,Early Morning,Morning,217,8,4,8,11
507689,13467,Qantas,2024-08-04,2024-08-11,2,9:50 PM,9:25 PM,16h 25m, 16h 55m,AMS,BKK,6,985.0,1015.0,Morning,Morning,217,8,4,8,11
507690,13467,Qantas,2024-08-04,2024-08-11,2,9:50 PM,9:25 PM,16h 25m, 20h 50m,AMS,BKK,6,985.0,1250.0,Morning,Morning,217,8,4,8,11
507691,909,Turkish Airlines,2024-08-05,2024-08-12,2,11:20 AM,12:45 AM,23h 5m, 17h 25m,AMS,BKK,0,1385.0,1045.0,Morning,Afternoon,218,8,5,8,12
507692,909,Turkish Airlines,2024-08-05,2024-08-12,2,11:20 AM,7:40 AM,23h 5m, 19h 5m,AMS,BKK,0,1385.0,1145.0,Morning,Morning,218,8,5,8,12
507693,909,Turkish Airlines,2024-08-05,2024-08-12,2,2:35 PM,12:45 AM,19h 50m, 17h 25m,AMS,BKK,0,1190.0,1045.0,Early Morning,Afternoon,218,8,5,8,12
507694,909,Turkish Airlines,2024-08-05,2024-08-12,2,2:35 PM,7:40 AM,19h 50m, 19h 5m,AMS,BKK,0,1190.0,1145.0,Early Morning,Morning,218,8,5,8,12
507695,909,Turkish Airlines,2024-08-05,2024-08-12,2,6:15 PM,12:45 AM,16h 10m, 17h 25m,AMS,BKK,0,970.0,1045.0,Morning,Afternoon,218,8,5,8,12
507696,909,Turkish Airlines,2024-08-05,2024-08-12,2,6:15 PM,7:40 AM,16h 10m, 19h 5m,AMS,BKK,0,970.0,1145.0,Morning,Morning,218,8,5,8,12
507697,980,Turkish Airlines,2024-08-05,2024-08-12,2,11:20 AM,10:50 PM,23h 5m, 19h 20m,AMS,BKK,0,1385.0,1160.0,Morning,Morning,218,8,5,8,12
507698,980,Turkish Airlines,2024-08-05,2024-08-12,2,11:20 AM,10:50 PM,23h 5m, 22h 50m,AMS,BKK,0,1385.0,1370.0,Morning,Morning,218,8,5,8,12
507699,980,Turkish Airlines,2024-08-05,2024-08-12,2,11:20 AM,11:05 PM,23h 5m, 19h 5m,AMS,BKK,0,1385.0,1145.0,Morning,Morning,218,8,5,8,12
507700,980,Turkish Airlines,2024-08-05,2024-08-12,2,11:20 AM,11:05 PM,23h 5m, 22h 35m,AMS,BKK,0,1385.0,1355.0,Morning,Morning,218,8,5,8,12
507701,980,Turkish Airlines,2024-08-05,2024-08-12,2,2:35 PM,10:50 PM,19h 50m, 19h 20m,AMS,BKK,0,1190.0,1160.0,Early Morning,Morning,218,8,5,8,12
507702,980,Turkish Airlines,2024-08-05,2024-08-12,2,2:35 PM,10:50 PM,19h 50m, 22h 50m,AMS,BKK,0,1190.0,1370.0,Early Morning,Morning,218,8,5,8,12
507703,980,Turkish Airlines,2024-08-05,2024-08-12,2,2:35 PM,11:05 PM,19h 50m, 19h 5m,AMS,BKK,0,1190.0,1145.0,Early Morning,Morning,218,8,5,8,12
507704,980,Turkish Airlines,2024-08-05,2024-08-12,2,2:35 PM,11:05 PM,19h 50m, 22h 35m,AMS,BKK,0,1190.0,1355.0,Early Morning,Morning,218,8,5,8,12
507705,980,Turkish Airlines,2024-08-05,2024-08-12,2,6:15 PM,10:50 PM,16h 10m, 19h 20m,AMS,BKK,0,970.0,1160.0,Morning,Morning,218,8,5,8,12
507706,980,Turkish Airlines,2024-08-05,2024-08-12,2,6:15 PM,10:50 PM,16h 10m, 22h 50m,AMS,BKK,0,970.0,1370.0,Morning,Morning,218,8,5,8,12
507707,980,Turkish Airlines,2024-08-05,2024-08-12,2,6:15 PM,11:05 PM,16h 10m, 19h 5m,AMS,BKK,0,970.0,1145.0,Morning,Morning,218,8,5,8,12
507708,980,Turkish Airlines,2024-08-05,2024-08-12,2,6:15 PM,11:05 PM,16h 10m, 22h 35m,AMS,BKK,0,970.0,1355.0,Morning,Morning,218,8,5,8,12
507709,1164,Turkish Airlines,2024-08-05,2024-08-12,2,11:20 AM,10:50 PM,23h 5m, 15h 55m,AMS,BKK,0,1385.0,955.0,Morning,Morning,218,8,5,8,12
507710,1164,Turkish Airlines,2024-08-05,2024-08-12,2,11:20 AM,11:05 PM,23h 5m, 15h 40m,AMS,BKK,0,1385.0,940.0,Morning,Morning,218,8,5,8,12
507711,1164,Turkish Airlines,2024-08-05,2024-08-12,2,2:35 PM,10:50 PM,19h 50m, 15h 55m,AMS,BKK,0,1190.0,955.0,Early Morning,Morning,218,8,5,8,12
507712,1164,Turkish Airlines,2024-08-05,2024-08-12,2,2:35 PM,11:05 PM,19h 50m, 15h 40m,AMS,BKK,0,1190.0,940.0,Early Morning,Morning,218,8,5,8,12
507713,1164,Turkish Airlines,2024-08-05,2024-08-12,2,6:15 PM,10:50 PM,16h 10m, 15h 55m,AMS,BKK,0,970.0,955.0,Morning,Morning,218,8,5,8,12
507714,1164,Turkish Airlines,2024-08-05,2024-08-12,2,6:15 PM,11:05 PM,16h 10m, 15h 40m,AMS,BKK,0,970.0,940.0,Morning,Morning,218,8,5,8,12
507715,1189,Turkish Airlines,2024-08-05,2024-08-12,2,11:20 AM,12:45 AM,23h 5m, 20h 55m,AMS,BKK,0,1385.0,1255.0,Morning,Afternoon,218,8,5,8,12
507716,992,Air India,2024-08-05,2024-08-12,2,8:40 PM,8:55 AM,30h 15m, 14h 40m,AMS,BKK,0,1815.0,880.0,Morning,Morning,218,8,5,8,12
507717,1058,Air India,2024-08-05,2024-08-12,2,8:40 PM,8:55 AM,39h 15m, 14h 40m,AMS,BKK,0,2355.0,880.0,Morning,Morning,218,8,5,8,12
507718,1097,Air India,2024-08-05,2024-08-12,2,8:40 PM,8:55 AM,15h 15m, 14h 40m,AMS,BKK,0,915.0,880.0,Morning,Morning,218,8,5,8,12
507719,1042,Finnair,2024-08-05,2024-08-12,2,11:55 AM,7:15 AM,36h 30m, 39h 20m,AMS,BKK,0,2190.0,2360.0,Morning,Morning,218,8,5,8,12
507720,1042,Finnair,2024-08-05,2024-08-12,2,6:45 PM,7:15 AM,29h 40m, 39h 20m,AMS,BKK,0,1780.0,2360.0,Morning,Morning,218,8,5,8,12
507721,1147,Finnair,2024-08-05,2024-08-12,2,11:55 AM,7:15 AM,36h 30m, 31h 30m,AMS,BKK,0,2190.0,1890.0,Morning,Morning,218,8,5,8,12
507722,1147,Finnair,2024-08-05,2024-08-12,2,6:45 PM,7:15 AM,29h 40m, 31h 30m,AMS,BKK,0,1780.0,1890.0,Morning,Morning,218,8,5,8,12
507723,1128,El Al,2024-08-05,2024-08-12,2,11:35 AM,4:05 PM,23h 35m, 33h 10m,AMS,BKK,0,1415.0,1990.0,Morning,Early Morning,218,8,5,8,12
507724,1217,El Al,2024-08-05,2024-08-12,2,11:35 AM,4:05 PM,23h 35m, 23h 10m,AMS,BKK,0,1415.0,1390.0,Morning,Early Morning,218,8,5,8,12
507725,1295,El Al,2024-08-05,2024-08-12,2,11:35 AM,4:05 PM,21h 25m, 33h 10m,AMS,BKK,0,1285.0,1990.0,Morning,Early Morning,218,8,5,8,12
507726,1384,El Al,2024-08-05,2024-08-12,2,11:35 AM,4:05 PM,21h 25m, 23h 10m,AMS,BKK,0,1285.0,1390.0,Morning,Early Morning,218,8,5,8,12
507727,1155,Emirates,2024-08-05,2024-08-12,2,11:40 AM,1:35 AM,15h 20m, 16h 40m,AMS,BKK,0,920.0,1000.0,Morning,Early Morning,218,8,5,8,12
507728,1155,Emirates,2024-08-05,2024-08-12,2,11:40 AM,1:35 AM,15h 20m, 23h 25m,AMS,BKK,0,920.0,1405.0,Morning,Early Morning,218,8,5,8,12
507729,1155,Emirates,2024-08-05,2024-08-12,2,11:40 AM,1:35 AM,19h 50m, 16h 40m,AMS,BKK,0,1190.0,1000.0,Morning,Early Morning,218,8,5,8,12
507730,1155,Emirates,2024-08-05,2024-08-12,2,11:40 AM,1:35 AM,19h 50m, 23h 25m,AMS,BKK,0,1190.0,1405.0,Morning,Early Morning,218,8,5,8,12
507731,1155,Emirates,2024-08-05,2024-08-12,2,11:40 AM,1:35 AM,20h 45m, 16h 40m,AMS,BKK,0,1245.0,1000.0,Morning,Early Morning,218,8,5,8,12
507732,1155,Emirates,2024-08-05,2024-08-12,2,11:40 AM,1:35 AM,20h 45m, 23h 25m,AMS,BKK,0,1245.0,1405.0,Morning,Early Morning,218,8,5,8,12
507733,1155,Emirates,2024-08-05,2024-08-12,2,11:40 AM,2:50 AM,15h 20m, 15h 25m,AMS,BKK,0,920.0,925.0,Morning,Early Morning,218,8,5,8,12
507734,1155,Emirates,2024-08-05,2024-08-12,2,11:40 AM,2:50 AM,15h 20m, 22h 10m,AMS,BKK,0,920.0,1330.0,Morning,Early Morning,218,8,5,8,12
507735,1155,Emirates,2024-08-05,2024-08-12,2,11:40 AM,2:50 AM,19h 50m, 15h 25m,AMS,BKK,0,1190.0,925.0,Morning,Early Morning,218,8,5,8,12
